gsm,field,raw_value,reason
GSM3651544,age,6,number_without_unit
GSM3651545,age,6,number_without_unit
GSM3651546,age,6,number_without_unit
GSM3651547,age,6,number_without_unit
GSM3651548,age,6,number_without_unit
GSM3651549,age,6,number_without_unit
GSM3651550,age,6,number_without_unit
GSM3651551,age,6,number_without_unit
GSM3651552,age,6,number_without_unit
GSM3651553,age,6,number_without_unit
GSM3651554,age,6,number_without_unit
GSM3651555,age,6,number_without_unit
GSM3651556,age,6,number_without_unit
GSM3651557,age,6,number_without_unit
GSM3651558,age,6,number_without_unit
GSM3651559,age,6,number_without_unit
GSM3651560,age,6,number_without_unit
GSM3651561,age,6,number_without_unit
GSM3651562,age,6,number_without_unit
GSM3651563,age,6,number_without_unit
GSM3651564,age,6,number_without_unit
GSM3651565,age,6,number_without_unit
GSM3651566,age,6,number_without_unit
GSM3651567,age,6,number_without_unit
GSM3651568,age,6,number_without_unit
GSM3651569,age,6,number_without_unit
GSM3651570,age,6,number_without_unit
GSM3651571,age,6,number_without_unit
GSM3651572,age,6,number_without_unit
GSM3651573,age,6,number_without_unit
GSM3651574,age,6,number_without_unit
GSM3651575,age,6,number_without_unit
GSM3651576,age,6,number_without_unit
GSM3651577,age,6,number_without_unit
GSM3651578,age,6,number_without_unit
GSM3651579,age,6,number_without_unit
GSM3651580,age,6,number_without_unit
GSM3651581,age,6,number_without_unit
GSM3651582,age,6,number_without_unit
GSM3651583,age,6,number_without_unit
GSM3651584,age,6,number_without_unit
GSM3651585,age,6,number_without_unit
GSM3651586,age,6,number_without_unit
GSM3651587,age,6,number_without_unit
GSM3651588,age,6,number_without_unit
GSM3651589,age,6,number_without_unit
GSM3651590,age,6,number_without_unit
GSM3651591,age,6,number_without_unit
GSM3651592,age,6,number_without_unit
GSM3651593,age,6,number_without_unit
GSM3651594,age,6,number_without_unit
GSM3651595,age,6,number_without_unit
GSM3651596,age,6,number_without_unit
GSM3651597,age,6,number_without_unit
GSM3651598,age,6,number_without_unit
GSM3651599,age,6,number_without_unit
GSM3651600,age,6,number_without_unit
GSM3651601,age,6,number_without_unit
GSM3651602,age,6,number_without_unit
GSM3651603,age,6,number_without_unit
GSM3651604,age,6,number_without_unit
GSM3651605,age,6,number_without_unit
GSM3651606,age,6,number_without_unit
GSM3651607,age,6,number_without_unit
GSM3651608,age,6,number_without_unit
GSM3651609,age,6,number_without_unit
GSM3651610,age,6,number_without_unit
GSM3651611,age,6,number_without_unit
GSM3651612,age,6,number_without_unit
GSM3651613,age,6,number_without_unit
GSM3651614,age,6,number_without_unit
GSM3651615,age,6,number_without_unit
GSM3651616,age,6,number_without_unit
GSM3651617,age,6,number_without_unit
GSM3651618,age,6,number_without_unit
GSM3651619,age,6,number_without_unit
GSM3651620,age,6,number_without_unit
GSM3651621,age,6,number_without_unit
GSM3651622,age,6,number_without_unit
GSM3651623,age,6,number_without_unit
GSM3651624,age,6,number_without_unit
GSM3651625,age,6,number_without_unit
GSM3651626,age,6,number_without_unit
GSM3651627,age,6,number_without_unit
GSM3651628,age,6,number_without_unit
GSM3651629,age,6,number_without_unit
GSM3651630,age,6,number_without_unit
GSM3651631,age,6,number_without_unit
GSM3651632,age,6,number_without_unit
GSM3651633,age,6,number_without_unit
GSM3651634,age,6,number_without_unit
GSM3651635,age,6,number_without_unit
GSM3651636,age,6,number_without_unit
GSM3651637,age,6,number_without_unit
GSM3651638,age,6,number_without_unit
GSM3651639,age,6,number_without_unit
GSM3651640,age,6,number_without_unit
GSM3651641,age,6,number_without_unit
GSM3651642,age,6,number_without_unit
GSM3651643,age,6,number_without_unit
GSM3651644,age,6,number_without_unit
GSM3651645,age,6,number_without_unit
GSM3651646,age,6,number_without_unit
GSM3651647,age,6,number_without_unit
GSM3651648,age,6,number_without_unit
GSM3651649,age,6,number_without_unit
GSM3651650,age,6,number_without_unit
GSM3651651,age,6,number_without_unit
GSM3651652,age,6,number_without_unit
GSM3651653,age,6,number_without_unit
GSM3651654,age,6,number_without_unit
GSM3651655,age,6,number_without_unit
GSM3651656,age,6,number_without_unit
GSM3651657,age,6,number_without_unit
GSM3651658,age,6,number_without_unit
GSM3651659,age,6,number_without_unit
GSM3651660,age,6,number_without_unit
GSM3651661,age,6,number_without_unit
GSM3651662,age,6,number_without_unit
GSM3651663,age,6,number_without_unit
GSM3651664,age,6,number_without_unit
GSM3651665,age,6,number_without_unit
GSM3651666,age,6,number_without_unit
GSM3651667,age,6,number_without_unit
GSM3651668,age,6,number_without_unit
GSM3651669,age,6,number_without_unit
GSM3651670,age,6,number_without_unit
GSM3651671,age,6,number_without_unit
GSM3651672,age,6,number_without_unit
GSM3651673,age,6,number_without_unit
GSM3651674,age,6,number_without_unit
GSM3651675,age,6,number_without_unit
GSM3651676,age,6,number_without_unit
GSM3651677,age,6,number_without_unit
GSM3651678,age,6,number_without_unit
GSM3651679,age,6,number_without_unit
GSM3651680,age,6,number_without_unit
GSM3651681,age,6,number_without_unit
GSM3651682,age,6,number_without_unit
GSM3651683,age,6,number_without_unit
GSM3651684,age,6,number_without_unit
GSM3651685,age,6,number_without_unit
GSM3651686,age,6,number_without_unit
GSM3651687,age,6,number_without_unit
GSM3651688,age,6,number_without_unit
GSM3651689,age,6,number_without_unit
GSM3651690,age,6,number_without_unit
GSM3651691,age,6,number_without_unit
GSM3651692,age,6,number_without_unit
GSM3651693,age,6,number_without_unit
GSM3651694,age,6,number_without_unit
GSM3651695,age,6,number_without_unit
GSM3651696,age,6,number_without_unit
GSM3651697,age,6,number_without_unit
GSM3651698,age,6,number_without_unit
GSM3651699,age,6,number_without_unit
GSM3651700,age,6,number_without_unit
GSM3651701,age,6,number_without_unit
GSM3651702,age,6,number_without_unit
GSM3651703,age,6,number_without_unit
GSM3651704,age,6,number_without_unit
GSM3651705,age,6,number_without_unit
GSM3651706,age,6,number_without_unit
GSM3651707,age,6,number_without_unit
GSM3651708,age,6,number_without_unit
GSM3651709,age,6,number_without_unit
GSM3651710,age,6,number_without_unit
GSM3651711,age,6,number_without_unit
GSM3651712,age,6,number_without_unit
GSM3651713,age,6,number_without_unit
GSM3651714,age,6,number_without_unit
GSM3651715,age,6,number_without_unit
GSM3651716,age,6,number_without_unit
GSM3651717,age,6,number_without_unit
GSM3651718,age,6,number_without_unit
GSM3651719,age,6,number_without_unit
GSM3651720,age,6,number_without_unit
GSM3651721,age,6,number_without_unit
GSM3651722,age,6,number_without_unit
GSM3651723,age,6,number_without_unit
GSM3651724,age,6,number_without_unit
GSM3651725,age,6,number_without_unit
GSM3651726,age,6,number_without_unit
GSM3651727,age,6,number_without_unit
GSM3651728,age,6,number_without_unit
GSM3651729,age,6,number_without_unit
GSM3651730,age,6,number_without_unit
GSM3651731,age,6,number_without_unit
GSM3651732,age,6,number_without_unit
GSM3651733,age,6,number_without_unit
GSM3651734,age,6,number_without_unit
GSM3651735,age,6,number_without_unit
GSM3651736,age,6,number_without_unit
GSM3651737,age,6,number_without_unit
GSM3651738,age,6,number_without_unit
GSM3651739,age,6,number_without_unit
GSM3651740,age,6,number_without_unit
GSM3651741,age,6,number_without_unit
GSM3651742,age,6,number_without_unit
GSM3651743,age,6,number_without_unit
GSM3651744,age,6,number_without_unit
GSM3651745,age,6,number_without_unit
GSM3651746,age,6,number_without_unit
GSM3651747,age,6,number_without_unit
GSM3651748,age,6,number_without_unit
GSM3651749,age,6,number_without_unit
GSM3651750,age,6,number_without_unit
GSM3651751,age,6,number_without_unit
GSM3651752,age,6,number_without_unit
GSM3651753,age,6,number_without_unit
GSM3651754,age,6,number_without_unit
GSM3651755,age,6,number_without_unit
GSM3651756,age,6,number_without_unit
GSM3651757,age,6,number_without_unit
GSM3651758,age,6,number_without_unit
GSM3651759,age,6,number_without_unit
GSM3651760,age,6,number_without_unit
GSM3651761,age,6,number_without_unit
GSM3651762,age,6,number_without_unit
GSM3651763,age,6,number_without_unit
GSM3651764,age,6,number_without_unit
GSM3651765,age,6,number_without_unit
GSM3651766,age,6,number_without_unit
GSM3651767,age,6,number_without_unit
GSM3651768,age,6,number_without_unit
GSM3651769,age,6,number_without_unit
GSM3651770,age,6,number_without_unit
GSM3651771,age,6,number_without_unit
GSM3651772,age,6,number_without_unit
GSM3651773,age,6,number_without_unit
GSM3651774,age,6,number_without_unit
GSM3651775,age,6,number_without_unit
GSM3651776,age,6,number_without_unit
GSM3651777,age,6,number_without_unit
GSM3651778,age,6,number_without_unit
GSM3651779,age,6,number_without_unit
GSM3651780,age,6,number_without_unit
GSM3651781,age,6,number_without_unit
GSM3651782,age,6,number_without_unit
GSM3651783,age,6,number_without_unit
GSM3651784,age,6,number_without_unit
GSM3651785,age,6,number_without_unit
GSM3651786,age,6,number_without_unit
GSM3651787,age,6,number_without_unit
GSM3651788,age,6,number_without_unit
GSM3651789,age,6,number_without_unit
GSM3651790,age,6,number_without_unit
GSM3651791,age,6,number_without_unit
GSM3651792,age,6,number_without_unit
GSM3651793,age,6,number_without_unit
GSM3651794,age,6,number_without_unit
GSM3651795,age,6,number_without_unit
GSM3651796,age,6,number_without_unit
GSM3651797,age,6,number_without_unit
GSM3651798,age,6,number_without_unit
GSM3651799,age,6,number_without_unit
GSM3651800,age,6,number_without_unit
GSM3651801,age,6,number_without_unit
GSM3651802,age,6,number_without_unit
GSM3651803,age,6,number_without_unit
GSM3651804,age,6,number_without_unit
GSM3651805,age,6,number_without_unit
GSM3651806,age,6,number_without_unit
GSM3651807,age,6,number_without_unit
GSM3651808,age,6,number_without_unit
GSM3651809,age,6,number_without_unit
GSM3651810,age,6,number_without_unit
GSM3651811,age,6,number_without_unit
GSM3651812,age,6,number_without_unit
GSM3651813,age,6,number_without_unit
GSM3651814,age,6,number_without_unit
GSM3651815,age,6,number_without_unit
GSM3651816,age,6,number_without_unit
GSM3651817,age,6,number_without_unit
GSM3651818,age,6,number_without_unit
GSM3651819,age,6,number_without_unit
GSM3651820,age,6,number_without_unit
GSM3651821,age,6,number_without_unit
GSM3651822,age,6,number_without_unit
GSM3651823,age,6,number_without_unit
GSM3651824,age,6,number_without_unit
GSM3651825,age,6,number_without_unit
GSM3651826,age,6,number_without_unit
GSM3651827,age,6,number_without_unit
GSM3651828,age,6,number_without_unit
GSM3651829,age,6,number_without_unit
GSM3651830,age,6,number_without_unit
GSM3651831,age,6,number_without_unit
GSM3651832,age,6,number_without_unit
GSM3651833,age,6,number_without_unit
GSM3651834,age,6,number_without_unit
GSM3651835,age,6,number_without_unit
GSM3651836,age,6,number_without_unit
GSM3651837,age,6,number_without_unit
GSM3651838,age,6,number_without_unit
GSM3651839,age,6,number_without_unit
GSM3651840,age,6,number_without_unit
GSM3651841,age,6,number_without_unit
GSM3651842,age,6,number_without_unit
GSM3651843,age,6,number_without_unit
GSM3651844,age,6,number_without_unit
GSM3651845,age,6,number_without_unit
GSM3651846,age,6,number_without_unit
GSM3651847,age,6,number_without_unit
GSM3651848,age,6,number_without_unit
GSM3651849,age,6,number_without_unit
GSM3651850,age,6,number_without_unit
GSM3651851,age,6,number_without_unit
GSM3651852,age,6,number_without_unit
GSM3651853,age,6,number_without_unit
GSM3651854,age,6,number_without_unit
GSM3651855,age,6,number_without_unit
GSM3651856,age,6,number_without_unit
GSM3651857,age,6,number_without_unit
GSM3651858,age,6,number_without_unit
GSM3651859,age,6,number_without_unit
GSM3651860,age,6,number_without_unit
GSM3651861,age,6,number_without_unit
GSM3651862,age,6,number_without_unit
GSM3651863,age,6,number_without_unit
GSM3651864,age,6,number_without_unit
GSM3651865,age,6,number_without_unit
GSM3651866,age,6,number_without_unit
GSM3651867,age,6,number_without_unit
GSM3651868,age,6,number_without_unit
GSM3651869,age,6,number_without_unit
GSM3651870,age,6,number_without_unit
GSM3651871,age,6,number_without_unit
GSM3651872,age,6,number_without_unit
GSM3651873,age,6,number_without_unit
GSM3651874,age,6,number_without_unit
GSM3651875,age,6,number_without_unit
GSM3651876,age,6,number_without_unit
GSM3651877,age,6,number_without_unit
GSM3651878,age,6,number_without_unit
GSM3651879,age,6,number_without_unit
GSM3651880,age,6,number_without_unit
GSM3651881,age,6,number_without_unit
GSM3651882,age,6,number_without_unit
GSM3651883,age,6,number_without_unit
GSM3651884,age,6,number_without_unit
GSM3651885,age,6,number_without_unit
GSM3651886,age,6,number_without_unit
GSM3651887,age,6,number_without_unit
GSM3651888,age,6,number_without_unit
GSM3651889,age,6,number_without_unit
GSM3651890,age,6,number_without_unit
GSM3651891,age,6,number_without_unit
GSM3651892,age,6,number_without_unit
GSM3651893,age,6,number_without_unit
GSM3651894,age,6,number_without_unit
GSM3651895,age,6,number_without_unit
GSM3651896,age,6,number_without_unit
GSM3651897,age,6,number_without_unit
GSM3651898,age,6,number_without_unit
GSM3651899,age,6,number_without_unit
GSM3651900,age,6,number_without_unit
GSM3651901,age,6,number_without_unit
GSM3651902,age,6,number_without_unit
GSM3651903,age,6,number_without_unit
GSM3651904,age,6,number_without_unit
GSM3651905,age,6,number_without_unit
GSM3651906,age,6,number_without_unit
GSM3651907,age,6,number_without_unit
GSM3651908,age,6,number_without_unit
GSM3651909,age,6,number_without_unit
GSM3651910,age,6,number_without_unit
GSM3651911,age,6,number_without_unit
GSM3651912,age,6,number_without_unit
GSM3651913,age,6,number_without_unit
GSM3651914,age,6,number_without_unit
GSM3651915,age,6,number_without_unit
GSM3651916,age,6,number_without_unit
GSM3651917,age,6,number_without_unit
GSM3651918,age,6,number_without_unit
GSM3651919,age,6,number_without_unit
GSM3651920,age,6,number_without_unit
GSM3651921,age,6,number_without_unit
GSM3651922,age,6,number_without_unit
GSM3651923,age,6,number_without_unit
GSM3651924,age,6,number_without_unit
GSM3651925,age,6,number_without_unit
GSM3651926,age,6,number_without_unit
GSM3651927,age,6,number_without_unit
GSM3651928,age,6,number_without_unit
GSM3651929,age,6,number_without_unit
GSM3651930,age,6,number_without_unit
GSM3651931,age,6,number_without_unit
GSM3651932,age,6,number_without_unit
GSM3651933,age,6,number_without_unit
GSM3651934,age,6,number_without_unit
GSM3651935,age,6,number_without_unit
GSM3651936,age,6,number_without_unit
GSM3651937,age,6,number_without_unit
GSM3651938,age,6,number_without_unit
GSM3651939,age,6,number_without_unit
GSM3651940,age,6,number_without_unit
GSM3651941,age,6,number_without_unit
GSM3651942,age,6,number_without_unit
GSM3651943,age,6,number_without_unit
GSM3651944,age,6,number_without_unit
GSM3651945,age,6,number_without_unit
GSM3651946,age,6,number_without_unit
GSM3651947,age,6,number_without_unit
GSM3651948,age,6,number_without_unit
GSM3651949,age,6,number_without_unit
GSM3651950,age,6,number_without_unit
GSM3651951,age,6,number_without_unit
GSM3651952,age,6,number_without_unit
GSM3651953,age,6,number_without_unit
GSM3651954,age,6,number_without_unit
GSM3651955,age,6,number_without_unit
GSM3651956,age,6,number_without_unit
GSM3651957,age,6,number_without_unit
GSM3651958,age,6,number_without_unit
GSM3651959,age,6,number_without_unit
GSM3651960,age,6,number_without_unit
GSM3651961,age,6,number_without_unit
GSM3651962,age,6,number_without_unit
GSM3651963,age,6,number_without_unit
GSM3651964,age,6,number_without_unit
GSM3651965,age,6,number_without_unit
GSM3651966,age,6,number_without_unit
GSM3651967,age,6,number_without_unit
GSM3651968,age,6,number_without_unit
GSM3651969,age,6,number_without_unit
GSM3651970,age,6,number_without_unit
GSM3651971,age,6,number_without_unit
GSM3651972,age,6,number_without_unit
GSM3651973,age,6,number_without_unit
GSM3651974,age,6,number_without_unit
GSM3651975,age,6,number_without_unit
GSM3651976,age,6,number_without_unit
GSM3651977,age,6,number_without_unit
GSM3651978,age,6,number_without_unit
GSM3651979,age,6,number_without_unit
GSM3651980,age,6,number_without_unit
GSM3651981,age,6,number_without_unit
GSM3651982,age,6,number_without_unit
GSM3651983,age,6,number_without_unit
