gsm,title,source_name,organism,molecule,library_strategy,library_source,is_expression,age_raw,age_value,age_unit,age_months,age_stage,age_group,age_rule,age_source,age_flags,sex_raw,sex,sex_rule,sex_source,tissue_raw,tissue,tissue_ontology,cell_type_raw,cell_type,cell_type_ontology,cell_line,sample_type,strain_raw,strain,genotype_raw,genotype_is_control,treatment_raw,treatment_is_control,treatment_source,is_pooled,is_cell_level,series_ids
GSM5074970,43553_3_B7: SS2 Aged  Trem2ko White Matter A9 49,A9,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074971,43553_3_B8: SS2 Aged  Trem2ko White Matter A9 50,A9,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074972,43553_3_C6: SS2 Aged  Trem2ko Grey Matter A9 51,A9,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074973,43553_3_C8: SS2 Aged  Trem2ko White Matter A9 52,A9,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074974,43553_3_D5: SS2 Aged  Trem2ko Grey Matter A9 53,A9,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074975,43553_3_D6: SS2 Aged  Trem2ko Grey Matter A9 54,A9,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074976,43553_3_D7: SS2 Aged  Trem2ko White Matter A9 55,A9,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074977,43553_3_D8: SS2 Aged  Trem2ko White Matter A9 56,A9,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074978,43553_3_E5: SS2 Aged  Trem2ko Grey Matter A9 57,A9,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074979,43553_3_E6: SS2 Aged  Trem2ko Grey Matter A9 58,A9,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074980,43553_3_E7: SS2 Aged  Trem2ko White Matter A9 59,A9,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074981,43553_3_E8: SS2 Aged  Trem2ko White Matter A9 60,A9,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074982,43553_3_F5: SS2 Aged  Trem2ko Grey Matter A9 61,A9,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074983,43553_3_F6: SS2 Aged  Trem2ko Grey Matter A9 62,A9,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074984,43553_3_G7: SS2 Aged  Trem2ko White Matter A9 63,A9,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074985,43553_3_G8: SS2 Aged  Trem2ko White Matter A9 64,A9,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074986,43553_3_H7: SS2 Aged  Trem2ko White Matter A9 65,A9,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074987,43553_3_H8: SS2 Aged  Trem2ko White Matter A9 66,A9,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074988,43553_1_A10: SS2 Aged  Trem2ko Grey Matter A10 1,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074989,43553_1_A11: SS2 Aged  Trem2ko Grey Matter A10 2,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074990,43553_1_A12: SS2 Aged  Trem2ko Grey Matter A10 3,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074991,43553_1_A9: SS2 Aged  Trem2ko Grey Matter A10 4,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074992,43553_1_B10: SS2 Aged  Trem2ko Grey Matter A10 5,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074993,43553_1_B11: SS2 Aged  Trem2ko Grey Matter A10 6,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074994,43553_1_B12: SS2 Aged  Trem2ko Grey Matter A10 7,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074995,43553_1_B9: SS2 Aged  Trem2ko Grey Matter A10 8,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074996,43553_1_C10: SS2 Aged  Trem2ko Grey Matter A10 9,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074997,43553_1_C11: SS2 Aged  Trem2ko Grey Matter A10 10,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074998,43553_1_C9: SS2 Aged  Trem2ko Grey Matter A10 11,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5074999,43553_1_D10: SS2 Aged  Trem2ko Grey Matter A10 12,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075000,43553_1_D11: SS2 Aged  Trem2ko Grey Matter A10 13,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075001,43553_1_D12: SS2 Aged  Trem2ko Grey Matter A10 14,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075002,43553_1_D9: SS2 Aged  Trem2ko Grey Matter A10 15,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075003,43553_1_E10: SS2 Aged  Trem2ko Grey Matter A10 16,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075004,43553_1_E11: SS2 Aged  Trem2ko Grey Matter A10 17,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075005,43553_1_E12: SS2 Aged  Trem2ko Grey Matter A10 18,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075006,43553_1_E9: SS2 Aged  Trem2ko Grey Matter A10 19,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075007,43553_1_F10: SS2 Aged  Trem2ko Grey Matter A10 20,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075008,43553_1_F11: SS2 Aged  Trem2ko Grey Matter A10 21,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075009,43553_1_F12: SS2 Aged  Trem2ko Grey Matter A10 22,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075010,43553_1_F9: SS2 Aged  Trem2ko Grey Matter A10 23,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075011,43553_1_G10: SS2 Aged  Trem2ko Grey Matter A10 24,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075012,43553_1_G11: SS2 Aged  Trem2ko Grey Matter A10 25,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075013,43553_1_G12: SS2 Aged  Trem2ko Grey Matter A10 26,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075014,43553_1_G9: SS2 Aged  Trem2ko Grey Matter A10 27,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075015,43553_1_H10: SS2 Aged  Trem2ko Grey Matter A10 28,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075016,43553_1_H11: SS2 Aged  Trem2ko Grey Matter A10 29,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075017,43553_1_H9: SS2 Aged  Trem2ko Grey Matter A10 30,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,Grey Matter,grey matter,UBERON:0002020,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075018,43553_2_A10: SS2 Aged  Trem2ko White Matter A10 31,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075019,43553_2_A11: SS2 Aged  Trem2ko White Matter A10 32,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075020,43553_2_A9: SS2 Aged  Trem2ko White Matter A10 33,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075021,43553_2_B10: SS2 Aged  Trem2ko White Matter A10 34,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075022,43553_2_B11: SS2 Aged  Trem2ko White Matter A10 35,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075023,43553_2_B12: SS2 Aged  Trem2ko White Matter A10 36,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075024,43553_2_B9: SS2 Aged  Trem2ko White Matter A10 37,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075025,43553_2_C10: SS2 Aged  Trem2ko White Matter A10 38,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
GSM5075026,43553_2_C11: SS2 Aged  Trem2ko White Matter A10 39,A10,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,20 months,20.0,months,20.0,,old,number_with_unit,field,,female,female,explicit_token,field,White Matter,white matter,UBERON:0002316,Microglia,microglia,CL:0000129,,isolated cells,Trem2ko,trem2ko,Trem2ko,False,,,,False,False,GSE166548
